transaction_id,timestamp,customer_id,account_id,amount,currency,transaction_type,channel,country_of_residence,counterparty_account_id,counterparty_country,customer_segment,kyc_risk_level,is_pep,on_sanctions_list,model_risk_score,tx_count_24h,total_amount_24h,tx_count_7d,total_amount_7d,unique_counterparties_30d
T000000459,2025-11-26T18:07:04Z,C000125,AC00000067,241,EUR,INTERNAL,POS,PL,CP00000804,NL,RETAIL_STANDARD,LOW,False,False,0.23,2,482,3,1304,5
T000000460,2025-11-23T13:59:51Z,C000028,AC00000027,481,USD,SEPA_CREDIT,MOBILE,PL,CP00000043,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.19,1,481,6,594,2
T000000461,2025-12-06T13:34:26Z,C000040,AC00000094,553,EUR,CARD_POS,INTERNET,PL,CP00000839,DE,RETAIL_PREMIUM,MEDIUM,False,False,0.13,1,553,4,1625,1
T000000462,2025-11-21T01:04:08Z,C000093,AC00000063,2219,PLN,SEPA_CREDIT,INTERNET,PL,CP00000772,AE,RETAIL_PREMIUM,MEDIUM,False,False,0.24,3,6657,4,8494,4
T000000463,2025-12-03T10:19:15Z,C000133,AC00000018,1695,PLN,INTERNAL,POS,PL,CP00000347,NL,RETAIL_STANDARD,LOW,False,False,0.24,1,1695,4,1903,1
T000000464,2025-12-05T04:53:00Z,C000076,AC00000108,145135,EUR,CASH_OUT,ATM,PL,CP00000908,US,SME,HIGH,False,False,0.45,19,3368506,59,15619504,1
T000000465,2025-11-27T08:41:28Z,C000114,AC00000089,858,USD,SEPA_CREDIT,POS,PL,CP00000415,AE,RETAIL_STANDARD,MEDIUM,False,False,0.06,2,1716,2,1842,3
T000000466,2025-11-19T04:56:24Z,C000088,AC00000041,2261,PLN,INTERNAL,INTERNET,PL,CP00000029,AE,RETAIL_STANDARD,LOW,False,False,0.21,2,4522,3,12048,3
T000000467,2025-11-25T22:51:53Z,C000032,AC00000013,1270,USD,INTERNAL,POS,PL,CP00000128,GB,RETAIL_STANDARD,MEDIUM,False,False,0.08,0,1270,3,2131,2
T000000468,2025-12-06T06:48:45Z,C000036,AC00000097,28792,USD,SWIFT_IN,INTERNET,PL,CP00000756,DE,SME,HIGH,False,False,0.45,2,51096,3,139709,6
T000000469,2025-12-07T14:41:39Z,C000122,AC00000055,2822,EUR,SEPA_CREDIT,POS,PL,CP00000080,NL,RETAIL_PREMIUM,MEDIUM,False,False,0.25,3,8466,7,17930,4
T000000470,2025-12-10T03:46:57Z,C000107,AC00000042,78539,PLN,SEPA_CREDIT,INTERNET,PL,CP00000518,DE,RETAIL_PREMIUM,HIGH,True,False,0.49,3,93781,7,262109,2
T000000471,2025-12-08T14:16:58Z,C000155,AC00000105,89942,PLN,SWIFT_IN,BRANCH,PL,CP00000124,NL,RETAIL_PREMIUM,HIGH,True,False,0.48,2,95376,3,159908,5
T000000472,2025-11-22T11:43:48Z,C000079,AC00000073,6559,PLN,SEPA_CREDIT,INTERNET,PL,CP00000188,AE,RETAIL_PREMIUM,HIGH,False,False,0.84,37,194348,82,591973,6
T000000473,2025-11-25T08:00:43Z,C000034,AC00000036,6739,USD,INTERNAL,INTERNET,PL,CP00000652,GB,RETAIL_PREMIUM,MEDIUM,False,False,0.84,34,244451,53,1124239,15
T000000474,2025-11-11T02:05:29Z,C000072,AC00000023,2392,PLN,CARD_POS,MOBILE,PL,CP00000725,PL,RETAIL_STANDARD,LOW,False,False,0.19,2,4784,6,10956,5
T000000475,2025-11-09T14:20:17Z,C000137,AC00000047,892,PLN,SEPA_CREDIT,MOBILE,PL,CP00000282,AE,RETAIL_PREMIUM,MEDIUM,False,False,0.15,1,892,6,2388,5
T000000476,2025-12-08T10:48:21Z,C000088,AC00000112,2212,PLN,CARD_POS,POS,PL,CP00000425,PL,RETAIL_STANDARD,MEDIUM,False,False,0.04,2,4424,5,6699,1
T000000477,2025-11-11T15:34:26Z,C000079,AC00000105,2566,USD,SEPA_CREDIT,INTERNET,PL,CP00000174,PL,RETAIL_STANDARD,MEDIUM,False,False,0.04,2,5132,3,5410,1
T000000478,2025-11-17T23:37:51Z,C000031,AC00000014,41125,PLN,SWIFT_OUT,BRANCH,PL,CP00000246,AE,RETAIL_PREMIUM,HIGH,True,False,0.78,4,50850,12,171922,9
T000000479,2025-11-24T11:00:40Z,C000105,AC00000060,2450,PLN,SEPA_CREDIT,POS,PL,CP00000276,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.03,0,2450,1,6188,2
T000000480,2025-11-15T15:08:32Z,C000096,AC00000139,85455,PLN,SWIFT_IN,BRANCH,PL,CP00000801,DE,SME,MEDIUM,False,False,0.91,3,208683,7,454430,1
T000000481,2025-11-17T23:47:59Z,C000090,AC00000055,1202,USD,CARD_POS,INTERNET,PL,CP00000861,UA,RETAIL_STANDARD,MEDIUM,False,False,0.18,0,1202,1,2978,5
T000000482,2025-12-03T06:13:10Z,C000072,AC00000111,3107,PLN,INTERNAL,INTERNET,PL,CP00000626,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.58,27,88424,85,364595,13
T000000483,2025-11-09T14:49:39Z,C000001,AC00000156,103172,EUR,SEPA_CREDIT,INTERNET,PL,CP00000005,PL,SME,HIGH,False,False,0.59,1,167112,4,441793,2
T000000484,2025-12-06T07:51:07Z,C000092,AC00000100,6210,PLN,INTERNAL,MOBILE,PL,CP00000860,AE,RETAIL_STANDARD,HIGH,False,False,0.71,6,31667,39,152278,19
T000000485,2025-11-15T13:14:04Z,C000158,AC00000161,2311,EUR,CARD_POS,MOBILE,PL,CP00000828,US,RETAIL_STANDARD,MEDIUM,False,False,0.89,20,55096,53,116273,20
T000000486,2025-11-12T20:03:24Z,C000146,AC00000129,40397,EUR,SWIFT_IN,INTERNET,PL,CP00000175,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.41,1,44357,2,116169,3
T000000487,2025-12-01T05:21:45Z,C000158,AC00000065,204,USD,CASH_OUT,ATM,PL,CP00000574,GB,SME,HIGH,False,False,0.56,40,8738,103,50438,1
T000000488,2025-11-24T23:07:10Z,C000133,AC00000012,1188,USD,SEPA_CREDIT,MOBILE,PL,CP00000230,PL,RETAIL_PREMIUM,LOW,False,False,0.22,3,3564,7,6763,1
T000000489,2025-12-02T18:10:25Z,C000109,AC00000020,3197,PLN,SEPA_CREDIT,MOBILE,PL,CP00000202,DE,RETAIL_PREMIUM,HIGH,False,False,0.45,25,65949,75,151034,20
T000000490,2025-12-09T22:22:01Z,C000014,AC00000086,348,USD,CARD_POS,MOBILE,PL,CP00000814,DE,RETAIL_STANDARD,LOW,False,False,0.1,3,1044,3,2349,5
T000000491,2025-12-01T12:19:35Z,C000033,AC00000016,42025,EUR,SWIFT_OUT,BRANCH,PL,CP00000057,NL,HNWI,HIGH,True,False,0.64,5,60173,6,192187,11
T000000492,2025-11-17T07:47:19Z,C000160,AC00000003,4007,EUR,CARD_POS,INTERNET,PL,CP00000394,GB,RETAIL_STANDARD,MEDIUM,False,False,0.36,12,44999,65,195691,19
T000000493,2025-11-12T07:32:42Z,C000050,AC00000147,48591,PLN,SWIFT_OUT,INTERNET,PL,CP00000653,UA,SME,MEDIUM,False,False,0.64,2,79276,6,171786,4
T000000494,2025-12-03T22:59:02Z,C000080,AC00000150,501,USD,INTERNAL,BRANCH,PL,CP00000795,DE,RETAIL_STANDARD,MEDIUM,False,False,0.74,25,12818,66,40559,1
T000000495,2025-12-06T11:56:49Z,C000109,AC00000089,2148,PLN,CARD_POS,INTERNET,PL,CP00000206,US,RETAIL_PREMIUM,HIGH,False,False,0.55,10,20118,62,68947,19
T000000496,2025-11-23T11:29:42Z,C000127,AC00000057,2889,PLN,SEPA_CREDIT,POS,PL,CP00000655,DE,RETAIL_PREMIUM,MEDIUM,False,False,0.06,1,2889,4,6494,2
T000000497,2025-11-09T23:10:07Z,C000003,AC00000019,521,EUR,SEPA_CREDIT,MOBILE,PL,CP00000031,UA,RETAIL_STANDARD,LOW,False,False,0.06,1,521,3,979,5
T000000498,2025-12-07T19:29:52Z,C000045,AC00000087,852,USD,CARD_POS,POS,PL,CP00000252,DE,RETAIL_STANDARD,MEDIUM,False,False,0.17,0,852,1,2288,1
T000000499,2025-11-19T17:36:48Z,C000079,AC00000117,26402,PLN,SEPA_CREDIT,INTERNET,PL,CP00000379,AE,RETAIL_PREMIUM,HIGH,True,False,0.94,5,30926,13,121933,12
T000000500,2025-11-15T16:56:16Z,C000137,AC00000097,2505,USD,INTERNAL,POS,PL,CP00000384,NL,RETAIL_STANDARD,MEDIUM,False,False,0.2,3,7515,8,11190,1
T000000501,2025-11-11T08:52:36Z,C000072,AC00000033,2052,USD,INTERNAL,POS,PL,CP00000992,UA,RETAIL_STANDARD,LOW,False,False,0.13,1,2052,6,2386,4
T000000502,2025-11-30T04:29:48Z,C000096,AC00000128,3136,USD,SEPA_CREDIT,INTERNET,PL,CP00000476,DE,RETAIL_PREMIUM,MEDIUM,False,False,0.42,29,91870,69,380980,20
T000000503,2025-11-23T18:29:33Z,C000102,AC00000056,39445,EUR,SWIFT_OUT,INTERNET,PL,CP00000436,GB,HNWI,HIGH,True,False,0.8,1,76345,6,163097,4
T000000504,2025-11-11T02:53:53Z,C000132,AC00000160,1965,EUR,SEPA_CREDIT,INTERNET,PL,CP00000437,GB,RETAIL_PREMIUM,LOW,False,False,0.05,3,5895,6,10227,4
T000000505,2025-11-29T12:43:18Z,C000092,AC00000022,2150,EUR,CARD_POS,MOBILE,PL,CP00000863,UA,RETAIL_PREMIUM,LOW,False,False,0.14,0,2150,2,6134,1
T000000506,2025-11-30T21:56:46Z,C000065,AC00000078,2849,USD,INTERNAL,POS,PL,CP00000836,AE,RETAIL_PREMIUM,LOW,False,False,0.19,2,5698,3,13739,2
T000000507,2025-11-21T00:39:40Z,C000104,AC00000149,2729,USD,SEPA_CREDIT,MOBILE,PL,CP00000013,GB,RETAIL_PREMIUM,MEDIUM,False,False,0.09,1,2729,4,3971,2
T000000508,2025-12-06T16:47:53Z,C000110,AC00000107,2337,PLN,SEPA_CREDIT,POS,PL,CP00000450,GB,RETAIL_STANDARD,MEDIUM,False,False,0.2,0,2337,2,2986,2
T000000509,2025-11-19T18:10:07Z,C000108,AC00000109,6749,USD,INTERNAL,MOBILE,PL,CP00000771,GB,RETAIL_PREMIUM,HIGH,False,False,0.89,40,248324,87,513961,6
T000000510,2025-11-21T12:16:42Z,C000137,AC00000099,1396,PLN,CARD_POS,MOBILE,PL,CP00000487,PL,RETAIL_STANDARD,LOW,False,False,0.21,3,4188,8,11682,1
T000000511,2025-11-09T16:45:22Z,C000051,AC00000018,45544,EUR,SEPA_CREDIT,INTERNET,PL,CP00000291,DE,SME,HIGH,False,False,0.63,2,90603,2,197695,6
T000000512,2025-11-12T14:39:38Z,C000138,AC00000108,895,EUR,CARD_POS,POS,PL,CP00000141,GB,RETAIL_PREMIUM,LOW,False,False,0.13,1,895,2,1449,4
T000000513,2025-11-17T17:18:09Z,C000002,AC00000037,67328,EUR,SWIFT_IN,INTERNET,PL,CP00000132,AE,SME,HIGH,False,False,0.91,1,120435,5,339489,8
T000000514,2025-12-05T20:47:19Z,C000101,AC00000157,785,PLN,INTERNAL,POS,PL,CP00000851,DE,RETAIL_STANDARD,MEDIUM,False,False,0.18,3,2355,6,4166,2
T000000515,2025-12-07T15:42:32Z,C000071,AC00000161,323,USD,CARD_POS,INTERNET,PL,CP00000598,US,RETAIL_STANDARD,LOW,False,False,0.13,1,323,4,588,5
T000000516,2025-11-23T02:22:37Z,C000043,AC00000065,718,PLN,SEPA_CREDIT,INTERNET,PL,CP00000092,GB,RETAIL_STANDARD,HIGH,False,False,0.32,10,7578,63,32200,17
T000000517,2025-12-01T14:55:40Z,C000084,AC00000172,1939,USD,INTERNAL,INTERNET,PL,CP00000951,GB,RETAIL_STANDARD,MEDIUM,False,False,0.21,0,1939,0,4065,2
T000000518,2025-11-14T10:36:59Z,C000156,AC00000026,4879,PLN,INTERNAL,INTERNET,PL,CP00000603,PL,RETAIL_PREMIUM,MEDIUM,False,False,0.43,31,131190,83,562905,13
T000000519,2025-12-01T05:20:21Z,C000056,AC00000114,2650,USD,CARD_POS,POS,PL,CP00000098,AE,RETAIL_STANDARD,LOW,False,False,0.2,0,2650,3,6308,4
T000000520,2025-12-08T19:03:00Z,C000096,AC00000062,3954,PLN,INTERNAL,MOBILE,PL,CP00000188,PL,RETAIL_STANDARD,MEDIUM,False,False,0.33,7,33095,38,147655,7
T000000521,2025-12-05T21:52:11Z,C000083,AC00000144,898,USD,CARD_POS,INTERNET,PL,CP00000389,UA,RETAIL_PREMIUM,LOW,False,False,0.01,3,2694,6,3344,2
T000000522,2025-11-10T00:07:43Z,C000055,AC00000118,51497,PLN,SWIFT_OUT,INTERNET,PL,CP00000136,US,RETAIL_PREMIUM,MEDIUM,False,False,0.94,2,54891,3,116184,8
T000000523,2025-11-30T14:47:55Z,C000086,AC00000045,102342,USD,SWIFT_IN,INTERNET,PL,CP00000652,AE,SME,MEDIUM,True,False,0.82,3,112706,3,271937,8
T000000524,2025-11-17T01:33:36Z,C000063,AC00000159,1584,PLN,CARD_POS,POS,PL,CP00000123,DE,RETAIL_STANDARD,LOW,False,False,0.23,3,4752,5,6671,4
T000000525,2025-12-10T02:06:52Z,C000085,AC00000035,118149,EUR,SWIFT_OUT,INTERNET,PL,CP00000651,US,RETAIL_PREMIUM,HIGH,False,False,0.7,0,210459,3,520269,5
T000000526,2025-11-30T19:00:02Z,C000176,AC00000057,23078,USD,SWIFT_OUT,INTERNET,PL,CP00000782,UA,RETAIL_PREMIUM,HIGH,True,False,0.96,1,33286,1,55306,10
T000000527,2025-11-15T07:32:09Z,C000141,AC00000053,1795,PLN,CARD_POS,INTERNET,PL,CP00001040,PL,RETAIL_STANDARD,LOW,False,False,0.08,3,5385,5,7152,2
T000000528,2025-12-10T09:06:01Z,C000052,AC00000070,67198,EUR,SWIFT_OUT,BRANCH,PL,CP00000164,NL,SME,HIGH,False,False,0.45,3,84108,6,179490,7
T000000529,2025-11-19T07:37:43Z,C000138,AC00000040,26933,USD,SEPA_CREDIT,INTERNET,PL,CP00000360,NL,HNWI,HIGH,True,False,0.87,3,35170,7,85739,12
T000000530,2025-12-08T16:51:46Z,C000002,AC00000004,1707,USD,SEPA_CREDIT,INTERNET,PL,CP00000767,GB,RETAIL_PREMIUM,LOW,False,False,0.11,3,5121,6,15060,3
T000000531,2025-12-08T14:29:27Z,C000099,AC00000145,1837,PLN,INTERNAL,POS,PL,CP00000398,AE,RETAIL_PREMIUM,LOW,False,False,0.17,2,3674,7,6235,4
T000000532,2025-12-02T18:56:39Z,C000063,AC00000123,48305,PLN,SEPA_CREDIT,INTERNET,PL,CP00000741,US,HNWI,HIGH,True,False,0.83,5,49669,15,154636,7
T000000533,2025-12-05T15:50:10Z,C000004,AC00000030,1646,PLN,CASH_OUT,BRANCH,PL,CP00000788,GB,SME,HIGH,False,False,0.83,28,59437,53,242155,4
T000000534,2025-11-27T09:56:01Z,C000098,AC00000151,414,EUR,CARD_POS,INTERNET,PL,CP00000843,AE,RETAIL_STANDARD,MEDIUM,False,False,0.18,0,414,5,888,3
T000000535,2025-11-15T03:51:43Z,C000001,AC00000025,1757,PLN,SEPA_CREDIT,MOBILE,PL,CP00000856,UA,RETAIL_STANDARD,LOW,False,False,0.13,2,3514,7,6542,2
T000000536,2025-11-13T02:22:01Z,C000146,AC00000055,798,PLN,SEPA_CREDIT,POS,PL,CP00000412,PL,RETAIL_STANDARD,LOW,False,False,0.03,1,798,3,2366,4
T000000537,2025-11-12T20:02:07Z,C000017,AC00000088,2037,PLN,INTERNAL,POS,PL,CP00000481,GB,RETAIL_STANDARD,LOW,False,False,0.06,0,2037,0,2285,1
T000000538,2025-11-22T07:54:46Z,C000134,AC00000069,3260,EUR,INTERNAL,INTERNET,PL,CP00000970,AE,RETAIL_PREMIUM,HIGH,False,False,0.67,33,100546,86,469595,15
T000000539,2025-12-06T21:58:59Z,C000026,AC00000001,484,EUR,CASH_OUT,ATM,PL,CP00000823,US,SME,HIGH,False,False,0.81,10,5521,85,22760,4
T000000540,2025-11-29T21:41:21Z,C000005,AC00000163,1383,EUR,INTERNAL,POS,PL,CP00000094,AE,RETAIL_STANDARD,MEDIUM,False,False,0.11,3,4149,4,9183,4
T000000541,2025-12-09T03:17:38Z,C000169,AC00000180,41791,PLN,SWIFT_OUT,INTERNET,PL,CP00000789,NL,HNWI,HIGH,True,False,0.71,1,71543,9,264035,15
T000000542,2025-11-27T02:57:16Z,C000044,AC00000115,85866,PLN,SWIFT_OUT,BRANCH,PL,CP00000988,US,SME,MEDIUM,False,False,0.58,1,117210,2,308248,2
T000000543,2025-11-17T17:58:57Z,C000066,AC00000171,606,EUR,CARD_POS,POS,PL,CP00000253,US,RETAIL_STANDARD,MEDIUM,False,False,0.1,3,1818,3,4710,3
T000000544,2025-12-02T23:51:15Z,C000168,AC00000165,2411,USD,SEPA_CREDIT,MOBILE,PL,CP00000895,AE,RETAIL_STANDARD,HIGH,False,False,0.38,20,43573,48,98607,7
T000000545,2025-11-22T06:57:49Z,C000001,AC00000080,1639,PLN,INTERNAL,POS,PL,CP00000389,AE,RETAIL_STANDARD,LOW,False,False,0.1,3,4917,5,12501,2
T000000546,2025-11-23T21:27:41Z,C000038,AC00000076,1916,PLN,INTERNAL,INTERNET,PL,CP00001024,US,RETAIL_PREMIUM,LOW,False,False,0.08,1,1916,5,3001,1
T000000547,2025-11-28T03:22:21Z,C000162,AC00000056,3585,EUR,CARD_POS,MOBILE,PL,CP00000597,US,RETAIL_STANDARD,MEDIUM,False,False,0.81,9,38474,40,94573,11
T000000548,2025-11-18T15:45:17Z,C000006,AC00000141,6053,EUR,CARD_POS,INTERNET,PL,CP00000692,GB,RETAIL_PREMIUM,MEDIUM,False,False,0.72,36,260645,94,827310,7
T000000549,2025-11-12T14:43:29Z,C000083,AC00000149,2731,PLN,SEPA_CREDIT,MOBILE,PL,CP00000623,GB,RETAIL_STANDARD,LOW,False,False,0.2,1,2731,5,3482,4
T000000550,2025-11-29T10:17:29Z,C000093,AC00000148,1799,PLN,CARD_POS,MOBILE,PL,CP00000303,GB,RETAIL_STANDARD,MEDIUM,False,False,0.15,1,1799,1,2144,4
T000000551,2025-11-30T00:40:04Z,C000063,AC00000009,1200,PLN,INTERNAL,BRANCH,PL,CP00000494,GB,SME,HIGH,False,False,0.63,19,26794,50,123552,7
T000000552,2025-11-20T10:22:52Z,C000031,AC00000030,99070,PLN,SWIFT_IN,INTERNET,PL,CP00000250,GB,SME,HIGH,False,False,0.75,1,102491,5,305528,8
T000000553,2025-11-27T14:31:06Z,C000026,AC00000084,1710,PLN,INTERNAL,INTERNET,PL,CP00001101,DE,RETAIL_STANDARD,LOW,False,False,0.19,0,1710,3,3611,5
T000000554,2025-11-30T14:13:50Z,C000047,AC00000154,2322,USD,INTERNAL,MOBILE,PL,CP00000369,PL,RETAIL_STANDARD,LOW,False,False,0.14,3,6966,5,8680,2
T000000555,2025-11-10T13:02:22Z,C000032,AC00000130,13246,EUR,SWIFT_OUT,BRANCH,PL,CP00000745,UA,HNWI,HIGH,True,False,0.82,3,26188,13,39287,7
T000000556,2025-11-25T22:46:44Z,C000156,AC00000138,27977,USD,SWIFT_OUT,INTERNET,PL,CP00000430,US,RETAIL_PREMIUM,HIGH,False,False,0.74,0,37927,1,64950,4
T000000557,2025-11-17T19:26:59Z,C000098,AC00000167,391,PLN,INTERNAL,MOBILE,PL,CP00000820,GB,RETAIL_STANDARD,MEDIUM,False,False,0.25,2,782,7,1447,2
T000000558,2025-11-15T23:30:29Z,C000145,AC00000169,36501,USD,SWIFT_IN,INTERNET,PL,CP00001048,UA,SME,MEDIUM,False,False,0.69,3,81483,5,243526,7
T000000559,2025-11-22T12:21:37Z,C000085,AC00000164,116983,PLN,SWIFT_IN,INTERNET,PL,CP00000744,NL,RETAIL_PREMIUM,MEDIUM,False,False,0.47,2,142660,3,272547,2
T000000560,2025-12-07T21:07:12Z,C000151,AC00000126,2919,PLN,CARD_POS,MOBILE,PL,CP00001084,NL,RETAIL_PREMIUM,MEDIUM,False,False,0.05,2,5838,6,9002,1
T000000561,2025-12-01T05:19:00Z,C000142,AC00000153,1545,EUR,INTERNAL,INTERNET,PL,CP00000977,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.85,22,27321,64,113099,9
T000000562,2025-11-20T19:01:43Z,C000174,AC00000156,72535,EUR,SEPA_CREDIT,INTERNET,PL,CP00000938,DE,RETAIL_PREMIUM,MEDIUM,False,False,0.62,2,159410,6,307697,7
T000000563,2025-11-12T09:04:00Z,C000021,AC00000020,726,USD,SEPA_CREDIT,MOBILE,PL,CP00000492,PL,RETAIL_PREMIUM,LOW,False,False,0.13,0,726,0,1805,5
T000000564,2025-12-01T05:20:35Z,C000179,AC00000032,828,EUR,INTERNAL,INTERNET,PL,CP00000029,UA,RETAIL_STANDARD,LOW,False,False,0.16,0,828,5,1531,5
T000000565,2025-12-01T05:01:10Z,C000058,AC00000045,473,PLN,CASH_IN,ATM,PL,CP00000752,AE,RETAIL_STANDARD,HIGH,False,False,0.93,26,12806,49,47265,7
T000000566,2025-11-26T14:15:00Z,C000075,AC00000077,922,EUR,CARD_POS,INTERNET,PL,CP00000602,NL,RETAIL_STANDARD,MEDIUM,False,False,0.22,0,922,5,2085,4
T000000567,2025-11-10T22:54:40Z,C000002,AC00000158,3399,EUR,INTERNAL,MOBILE,PL,CP00000673,NL,RETAIL_PREMIUM,HIGH,False,False,0.42,12,32714,68,83697,16
T000000568,2025-12-07T15:33:19Z,C000106,AC00000032,2739,EUR,SEPA_CREDIT,INTERNET,PL,CP00000015,DE,RETAIL_PREMIUM,LOW,False,False,0.14,2,5478,3,10634,3
T000000569,2025-11-24T09:51:11Z,C000113,AC00000042,1827,PLN,CARD_POS,MOBILE,PL,CP00000725,US,RETAIL_PREMIUM,LOW,False,False,0.04,0,1827,2,5055,2
T000000570,2025-11-19T11:06:34Z,C000042,AC00000171,1138,PLN,INTERNAL,POS,PL,CP00000982,US,RETAIL_STANDARD,MEDIUM,False,False,0.19,0,1138,3,2251,4
T000000571,2025-11-22T04:13:51Z,C000186,AC00000190,1383,EUR,INTERNAL,INTERNET,PL,CP00000270,PL,RETAIL_PREMIUM,MEDIUM,False,False,0.56,7,8233,39,28815,12
T000000572,2025-11-24T12:58:00Z,C000110,AC00000064,2144,USD,SEPA_CREDIT,POS,PL,CP00000313,US,RETAIL_STANDARD,MEDIUM,False,False,0.06,1,2144,2,3349,1
T000000573,2025-12-04T13:42:40Z,C000180,AC00000187,5343,USD,INTERNAL,MOBILE,PL,CP00000372,DE,RETAIL_PREMIUM,MEDIUM,False,False,0.67,15,71469,33,228975,13
T000000574,2025-11-10T23:48:25Z,C000105,AC00000135,1426,EUR,INTERNAL,MOBILE,PL,CP00000474,DE,RETAIL_PREMIUM,LOW,False,False,0.07,3,4278,6,4802,4
T000000575,2025-11-21T01:10:49Z,C000064,AC00000082,52,PLN,SEPA_CREDIT,INTERNET,PL,CP00000373,PL,RETAIL_PREMIUM,LOW,False,False,0.11,0,52,5,129,2
T000000576,2025-11-24T23:11:47Z,C000086,AC00000078,105,PLN,INTERNAL,POS,PL,CP00000199,US,RETAIL_PREMIUM,LOW,False,False,0.17,1,105,3,180,3
T000000577,2025-11-21T13:08:05Z,C000028,AC00000034,2452,USD,CARD_POS,POS,PL,CP00000247,PL,RETAIL_PREMIUM,MEDIUM,False,False,0.18,1,2452,2,5907,1
T000000578,2025-11-16T05:23:06Z,C000185,AC00000040,109641,PLN,INTERNAL,ATM,PL,CP00000262,DE,RETAIL_PREMIUM,HIGH,False,False,0.08,35,4649448,132,20521515,36
T000000579,2025-12-09T04:18:15Z,C000006,AC00000043,578,USD,INTERNAL,MOBILE,PL,CP00000562,US,RETAIL_PREMIUM,MEDIUM,False,False,0.17,2,1156,2,3365,1
T000000580,2025-11-11T15:59:06Z,C000113,AC00000193,27575,USD,SWIFT_OUT,INTERNET,PL,CP00000787,UA,HNWI,HIGH,True,False,0.72,3,44319,6,86872,5
T000000581,2025-12-01T19:44:06Z,C000142,AC00000031,2235,PLN,SEPA_CREDIT,MOBILE,PL,CP00000459,PL,RETAIL_PREMIUM,LOW,False,False,0.16,1,2235,3,2409,2
T000000582,2025-12-05T17:36:13Z,C000137,AC00000030,2528,PLN,SEPA_CREDIT,POS,PL,CP00000712,US,RETAIL_STANDARD,MEDIUM,False,False,0.23,2,5056,4,5897,5
T000000583,2025-11-11T08:44:57Z,C000003,AC00000092,1098,PLN,CARD_POS,POS,PL,CP00000573,DE,RETAIL_PREMIUM,MEDIUM,False,False,0.22,0,1098,4,2541,5
T000000584,2025-11-26T17:27:53Z,C000114,AC00000057,91239,EUR,SWIFT_IN,INTERNET,PL,CP00000551,DE,RETAIL_PREMIUM,MEDIUM,False,False,0.65,3,112539,4,292006,7
T000000585,2025-11-14T16:50:06Z,C000146,AC00000126,2810,USD,INTERNAL,MOBILE,PL,CP00000370,US,RETAIL_STANDARD,MEDIUM,False,False,0.56,7,18176,28,80928,24
T000000586,2025-11-30T00:36:49Z,C000026,AC00000186,98,USD,CARD_POS,POS,PL,CP00000282,US,RETAIL_STANDARD,LOW,False,False,0.07,0,98,3,173,1
T000000587,2025-11-14T08:48:04Z,C000154,AC00000004,1436,PLN,SEPA_CREDIT,MOBILE,PL,CP00000218,UA,RETAIL_PREMIUM,MEDIUM,False,False,0.12,0,1436,1,1835,5
T000000588,2025-11-26T19:41:48Z,C000161,AC00000140,232,PLN,SEPA_CREDIT,MOBILE,PL,CP00000044,AE,RETAIL_STANDARD,LOW,False,False,0.02,0,232,4,369,5
T000000589,2025-11-13T22:49:21Z,C000168,AC00000074,2978,PLN,CARD_POS,MOBILE,PL,CP00000788,US,RETAIL_PREMIUM,MEDIUM,False,False,0.03,0,2978,3,3987,1
T000000590,2025-11-20T13:02:47Z,C000012,AC00000155,2222,PLN,CARD_POS,POS,PL,CP00000365,GB,RETAIL_PREMIUM,MEDIUM,False,False,0.09,2,4444,6,6055,4
T000000591,2025-12-09T04:08:09Z,C000170,AC00000095,58,EUR,SEPA_CREDIT,INTERNET,PL,CP00000157,AE,RETAIL_PREMIUM,LOW,False,False,0.04,1,58,6,75,2
T000000592,2025-12-02T20:05:52Z,C000038,AC00000024,1627,EUR,INTERNAL,INTERNET,PL,CP00000262,DE,RETAIL_PREMIUM,LOW,False,False,0.2,2,3254,4,6470,4
T000000593,2025-11-16T23:54:36Z,C000108,AC00000141,79566,EUR,SEPA_CREDIT,INTERNET,PL,CP00001104,UA,SME,HIGH,True,False,0.95,1,125470,5,322756,4
T000000594,2025-11-27T03:12:50Z,C000035,AC00000029,620,PLN,SEPA_CREDIT,MOBILE,PL,CP00000716,NL,RETAIL_STANDARD,LOW,False,False,0.02,2,1240,5,1597,5
T000000595,2025-12-09T15:10:05Z,C000097,AC00000188,271,PLN,INTERNAL,MOBILE,PL,CP00000870,NL,RETAIL_STANDARD,LOW,False,False,0.1,0,271,5,586,4
T000000596,2025-11-11T10:24:47Z,C000146,AC00000107,623,PLN,SEPA_CREDIT,POS,PL,CP00000374,GB,RETAIL_STANDARD,MEDIUM,False,False,0.04,2,1246,5,2271,3
T000000597,2025-11-29T11:07:41Z,C000155,AC00000193,94,PLN,INTERNAL,POS,PL,CP00001031,DE,RETAIL_PREMIUM,MEDIUM,False,False,0.18,3,282,6,665,4
T000000598,2025-11-14T19:51:20Z,C000024,AC00000134,917,EUR,CARD_POS,POS,PL,CP00000257,US,RETAIL_STANDARD,MEDIUM,False,False,0.12,3,2751,7,3059,4
